CDate	cell_name	CELL	bcchno	bsic	TCH	tchnum
2015-12-23 00:00:00	保税十D2	13DB092	594	6	594,517,563,537	4
2015-12-23 00:00:00	保税十D3	13DB093	584	40	584,629,632,635,522,525,546,549	8
2015-12-23 00:00:00	保税十m1	13GB241	80	25	80,43,65,69,18,29,33,36	8
2015-12-23 00:00:00	保税十m2	13GB242	58	40	58,9,20,51,92,95,38,87	8
2015-12-23 00:00:00	保税十m3	13GB243	60	56	60,14,55,90,1023,22,26,41	8
2015-12-23 00:00:00	四黎樟企M1	47GG221	76	75	76,65,24,30	4
2015-12-23 00:00:00	四黎樟企M2	47GG222	70	65	70,11,51,85,91,18,22,33	8
2015-12-23 00:00:00	四黎樟企M3	47GG223	56	76	56,1,9,83,27,36,41,45	8
2015-12-23 00:00:00	宝威投资d1	06DA111	574	23	574,519,528,543	4
2015-12-23 00:00:00	宝威投资d2	06DA112	586	47	586,618,522,545	4
2015-12-23 00:00:00	宝威投资d3	06DA113	560	35	560,623,535,555	4
2015-12-23 00:00:00	黎光村二D1	G1D3071	568	60	568,635,545,554	4
2015-12-23 00:00:00	勤辉大厦d1	49DC151	566	20	566,514,517,561,569,575,587,527	8
2015-12-23 00:00:00	勤辉大厦d2	49DC152	578	27	578,559,615,619,625,629,634,536	8
2015-12-23 00:00:00	勤辉大厦d3	49DC153	602	64	602,563,581,617,627,632,636,522	8
2015-12-23 00:00:00	街道八d1	22DA011	564	14	564,516,524,529,544,577,583,591,595,554	10
2015-12-23 00:00:00	街道八d2	22DA012	586	25	586,514,518,521,561,569,575,581,634,535,546,552	12
2015-12-23 00:00:00	公明鸿华D1	33DA031	598	76	598,571,587,610,622,528,542,555	8
2015-12-23 00:00:00	公明鸿华D2	33DA032	592	63	592,518,567,605,525,532,537,551	8
2015-12-23 00:00:00	公明鸿华D3	33DA033	562	43	562,575,614,618,630,635,523,534	8
2015-12-23 00:00:00	湖贝中兴M1	05GA201	80	14	80,4,9,90,25,36,42,49	8
2015-12-23 00:00:00	湖贝中兴M2	05GA202	58	15	58,21,77,18,32,39	6
2015-12-23 00:00:00	湖贝中兴M3	05GA203	52	3	52,65,73,87,27,30,34,44	8
2015-12-23 00:00:00	家居中心L0	28GA260	56	33	56,6,65,77,29,32	6
2015-12-23 00:00:00	龙泉苑D1	49DA181	600	17	600,514,565,617,630,523,528,532	8
2015-12-23 00:00:00	龙泉苑D2	49DA182	586	44	586,516,581,593,607,615,624,634,535,539,543,549	12
2015-12-23 00:00:00	龙泉苑D3	49DA183	598	46	598,512,521,547,577,622,526,530,537,541	10
2015-12-23 00:00:00	石岩田心d1	G1D2221	574	75	574,518,544,621,530,549	6
2015-12-23 00:00:00	石岩田心d2	G1D2222	562	60	562,513,565,579,587,623,528,532,537,555	10
2015-12-23 00:00:00	石岩田心d3	G1D2223	570	44	570,516,547,626,632,635,525,540	8
2015-12-23 00:00:00	伍屋富士D1	48DE091	578	41	578,513,519,559,589,608,615,620,632,525,545,554	12
2015-12-23 00:00:00	伍屋富士D2	48DE092	580	32	580,547,561,569,573,583,593,623,630,634,528,543	12
2015-12-23 00:00:00	伍屋富士D3	48DE093	566	61	566,557,571,587,595,613,618,628,532,535,540,551	12
2015-12-23 00:00:00	新洲中学D1	13DA091	570	47	570,514,517,521,547,597,535,543,552,555	10
2015-12-23 00:00:00	新洲中学D2	13DA092	582	44	582,512,565,595,605,625,631,539	8
2015-12-23 00:00:00	新洲中学D3	13DA093	600	76	600,519,557,563,579,611,620,529,533,549	10
2015-12-23 00:00:00	长圳西D1	58DA041	564	25	564,521,547,591,624,540	6
2015-12-23 00:00:00	长圳西D2	58DA042	562	21	562,557,567,599,612,617,633,542	8
2015-12-23 00:00:00	长圳西D3	58DA043	574	25	574,512,595,626,630,527,530,535	8
2015-12-23 00:00:00	鹤洲科诺d1	52DE051	580	12	580,577,599,526,533,540,545,548	8
2015-12-23 00:00:00	鹤洲科诺d2	52DE052	558	37	558,571,575,627,531,535,538,555	8
2015-12-23 00:00:00	鹤洲科诺d3	52DE053	596	53	596,589,609,618,529,543,552,569	8
2015-12-23 00:00:00	粮食大厦D1	44DC251	590	25	590,521,563,579,587,610,624,533,536,554	10
2015-12-23 00:00:00	粮食大厦D2	44DC252	606	23	606,516,565,571,601,636,530,541	8
2015-12-23 00:00:00	粮食大厦D3	44DC253	558	12	558,581,616,619,633,525,528,549	8
2015-12-23 00:00:00	中保酒店L0	23GA160	43	41	43,40,13,87	4
2015-12-23 00:00:00	比亚学校D1	55DB101	570	61	570,579,589,609,523,528,533,543	8
2015-12-23 00:00:00	比亚学校D2	55DB102	600	72	600,517,520,535,539,548	6
2015-12-23 00:00:00	比亚学校D3	55DB103	584	42	584,575,587,607,627,525,530,545,551,554	10
2015-12-23 00:00:00	比亚学校M1	55GB201	76	13	76,6,89,1020,9,20,61,73	8
2015-12-23 00:00:00	比亚学校M2	55GB202	94	17	94,55,65,85,22,27,38,44	8
2015-12-23 00:00:00	比亚学校M3	55GB203	58	27	58,47,53,71,83,18,34,42	8
2015-12-23 00:00:00	苹果园D1	48DD041	586	47	586,561,599,627,636,538,540,551	8
2015-12-23 00:00:00	苹果园D2	48DD042	584	11	584,610,522,527,534	5
2015-12-23 00:00:00	苹果园D3	48DD043	580	63	580,517,519,542,545,554	6
2015-12-23 00:00:00	茜坑村D1	08DB041	598	56	598,515,547,563,585,591,612,616,622,627,522,527	12
2015-12-23 00:00:00	茜坑村D2	08DB042	578	36	578,519,559,571,575,525,531,555	8
2015-12-23 00:00:00	茜坑村D3	08DB043	566	55	566,513,517,544,557,573,587,608,631,529	10
2015-12-23 00:00:00	园林集团L0	49GA360	13	61	13,43,30,39	4
2015-12-23 00:00:00	樟阁边防L0	47GG240	58	33	58,49,26,33	4
2015-12-23 00:00:00	福永桥头D1	12DA121	566	32	566,591,599,619,631,526,530,536,540,549	10
2015-12-23 00:00:00	福永桥头D2	12DA122	562	30	562,559,610,615,524,528,532,543	8
2015-12-23 00:00:00	福永桥头D3	12DA123	580	36	580,593,597,603,623,628,534,538,545,551	10
2015-12-23 00:00:00	刘屋村D1	55DA351	586	71	586,519,577,630,525,530,533,540	8
2015-12-23 00:00:00	刘屋村D2	55DA352	592	60	592,563,567,575,633,523,528,536,542,548	10
2015-12-23 00:00:00	刘屋村D3	55DA353	588	61	588,615,538,545,552,555	6
2015-12-23 00:00:00	沙湖复兴M1	51GG391	64	6	64,1,10,19,32,40	6
2015-12-23 00:00:00	沙湖复兴M2	51GG392	60	2	60,69,4,23	4
2015-12-23 00:00:00	沙湖复兴M3	51GG393	62	64	62,7,35,44	4
2015-12-23 00:00:00	东海工业M1	53GG101	62	23	62,59,77,26,38,41	6
2015-12-23 00:00:00	东海工业M2	53GG102	94	2	94,4,10,18,23,36	6
2015-12-23 00:00:00	东海工业M3	53GG103	48	72	48,15,79,20,33,44	6
2015-12-23 00:00:00	坂田吉通M1	17GB231	76	37	76,17,21,40	4
2015-12-23 00:00:00	坂田吉通M2	17GB232	60	12	60,11,19,23,30,37	6
2015-12-23 00:00:00	坂田吉通M3	17GB233	74	75	74,79,27,35	4
2015-12-23 00:00:00	福永怡丰D1	G0D8091	572	14	572,557,605,614,621,634,525,531,534,541,545,554	12
2015-12-23 00:00:00	福永怡丰D2	G0D8092	562	10	562,587,597,607,523,527,537,543	8
2015-12-23 00:00:00	利金城M1	24GB401	82	50	82,11,27,41,63,89,18,21	8
2015-12-23 00:00:00	利金城M2	24GB402	48	71	48,7,55,59,69,73,77,95,32,45	10
2015-12-23 00:00:00	利金城M3	24GB403	66	72	66,3,23,37,79,85,29,34	8
2015-12-23 00:00:00	松岗鸿盛d1	09DB141	600	71	600,571,603,611,632,523,527,531,535,555	10
2015-12-23 00:00:00	松岗鸿盛d2	09DB142	606	7	606,513,579,593,525,533,538,543	8
2015-12-23 00:00:00	松岗鸿盛d3	09DB143	598	66	598,575,581,630,529,546,549,552	8
2015-12-23 00:00:00	松岗鸿盛m1	09GB241	94	23	94,2,10,28,59,75,32,36	8
2015-12-23 00:00:00	松岗鸿盛m2	09GB242	82	73	82,5,51,69,0,21,42,45	8
2015-12-23 00:00:00	松岗鸿盛m3	09GB243	64	51	64,14,91,23,26,30	6
2015-12-23 00:00:00	中厨二d1	48DB021	592	11	592,516,519,607,616,633,525,543	8
2015-12-23 00:00:00	中厨二d2	48DB022	558	15	558,571,575,601,531,535,541,551	8
2015-12-23 00:00:00	中厨二d3	48DB023	590	51	590,561,610,624,635,523,528,533	8
2015-12-23 00:00:00	宝安甲岸M1	40GA151	58	73	58,55,21,32	4
2015-12-23 00:00:00	宝安甲岸M2	40GA152	68	60	68,3,28,25,35,42	6
2015-12-23 00:00:00	宝安甲岸M3	40GA153	52	14	52,73,37,40	4
2015-12-23 00:00:00	林博工业M1	51GC061	82	40	82,10,15,51,29,33	6
2015-12-23 00:00:00	林博工业M2	51GC062	72	36	72,2,86,19,23,39	6
2015-12-23 00:00:00	林博工业M3	51GC063	62	13	62,59,79,1023,42,45	6
2015-12-23 00:00:00	罗田路d1	39DA521	606	12	606,523,529,545,557,591,599,612,621,539	10
2015-12-23 00:00:00	罗田路d2	39DA522	588	44	588,519,565,579,617,625,633,513	8
2015-12-23 00:00:00	罗田路d3	39DA523	604	35	604,575,581,614,629,535	6
2015-12-23 00:00:00	西鹏二D1	51DC071	606	66	606,546,597,630,528,543	6
2015-12-23 00:00:00	西鹏二D2	51DC072	582	4	582,555,599,617,522,539	6
2015-12-23 00:00:00	新平村L0	06GA310	16	51	16,77,19,42	4
2015-12-23 00:00:00	阳光酒店M1	05GB481	54	61	54,1,10,15,29,37,44,86	8
2015-12-23 00:00:00	阳光酒店M2	05GB482	72	44	72,17,22,40	4
2015-12-23 00:00:00	阳光酒店M3	05GB483	76	41	76,6,88,19,33,42	6
2015-12-23 00:00:00	大望一d1	06DA261	606	41	606,613,629,539	4
2015-12-23 00:00:00	大望一d2	06DA262	598	43	598,581,603,625,546,552	6
2015-12-23 00:00:00	大望一d3	06DA263	594	32	594,520,632,526,543,549	6
2015-12-23 00:00:00	金华街D1	32DB111	572	67	572,513,561,608,617,527,530,540,548,554	10
2015-12-23 00:00:00	金华街D2	32DB112	578	41	578,587,595,522,534,538	6
2015-12-23 00:00:00	金华街D3	32DB113	566	33	566,520,591,623,636,524,532,543,546,551	10
2015-12-23 00:00:00	金华街M1	32GB251	60	72	60,6,69,77,20,26,38,42	8
2015-12-23 00:00:00	金华街M2	32GB252	64	21	64,8,79,83,22,33,36,40	8
2015-12-23 00:00:00	金华街M3	32GB253	58	31	58,3,18,29	4
2015-12-23 00:00:00	万轩国际L0	28GA490	74	42	74,4,65,71,91,25,32,35,39,44	10
2015-12-23 00:00:00	东方尊峪M1	49GD731	72	10	72,1,18	3
2015-12-23 00:00:00	街道一d1	15DA071	564	57	564,514,544,581,610,619,523,552	8
2015-12-23 00:00:00	街道一d3	15DA073	594	45	594,518,535,555	4
2015-12-23 00:00:00	振兴华强M1	15GA141	84	31	84,7,9,42,51,57,19,21	8
2015-12-23 00:00:00	振兴华强M2	15GA142	66	52	66,12,53,61,91,23,29,33	8
2015-12-23 00:00:00	浪背村D1	55DF081	594	5	594,573,581,530	4
2015-12-23 00:00:00	浪背村D2	55DF082	560	61	560,512,516,575,628,535,538,543	8
2015-12-23 00:00:00	浪背村D3	55DF083	584	51	584,518,613,632,525,548,551,554	8
2015-12-23 00:00:00	浪背村M1	55GF101	52	37	52,8,21,41	4
2015-12-23 00:00:00	浪背村M2	55GF102	80	45	80,12,86,90,19,23,29,44	8
2015-12-23 00:00:00	浪背村M3	55GF103	60	6	60,2,26,31	4
2015-12-23 00:00:00	茶光路D1	54DD071	568	42	568,607,629,634,526,539,543,552	8
2015-12-23 00:00:00	茶光路D2	54DD072	586	16	586,517,610,620,530,536	6
2015-12-23 00:00:00	茶光路D3	54DD073	572	67	572,512,624,523	4
2015-12-23 00:00:00	兴东工业D1	54DE511	582	3	582,571,528,551	4
2015-12-23 00:00:00	兴东工业D2	54DE512	594	16	594,515,589,526,539,546	6
2015-12-23 00:00:00	兴东工业D3	54DE513	604	66	604,517,563,575,523,534,537,542	8
2015-12-23 00:00:00	兴东工业M1	54GE761	82	45	82,15,27,40	4
2015-12-23 00:00:00	兴东工业M2	54GE762	94	42	94,12,20,37	4
2015-12-23 00:00:00	兴东工业M3	54GE763	52	23	52,6,77,22,32,35	6
2015-12-23 00:00:00	大光勘村D1	24DB101	596	51	596,512,518,616,523,530	6
2015-12-23 00:00:00	大光勘村D2	24DB102	588	62	588,561,542,548	4
2015-12-23 00:00:00	大光勘村D3	24DB103	580	57	580,515,585,527,535,554	6
2015-12-23 00:00:00	华为贝尔D1	17DB131	564	13	564,523,577,585,610,537	6
2015-12-23 00:00:00	华为贝尔D2	17DB132	574	6	574,516,589,595,612,636,527,543,552,555	10
2015-12-23 00:00:00	华为贝尔D3	17DB133	604	70	604,561,601,608,621,626,631,549	8
2015-12-23 00:00:00	沙壆村二D1	29DB091	564	43	564,518,603,526,533,548	6
2015-12-23 00:00:00	沙壆村二D2	29DB092	568	63	568,618,621,528,535,552	6
2015-12-23 00:00:00	沙壆村二D3	29DB093	560	33	560,614,539,542	4
2015-12-23 00:00:00	罗岗中元D1	44DC231	586	74	586,515,547,599,605,622,539,542	8
2015-12-23 00:00:00	罗岗中元D2	44DC232	558	11	558,608,612,618,624,525,532,552	8
2015-12-23 00:00:00	罗岗中元D3	44DC233	568	27	568,512,563,629,634,537,545,549	8
2015-12-23 00:00:00	坂田岗头D1	56DB041	586	30	586,512,515,569,591,630,533,542	8
2015-12-23 00:00:00	坂田岗头D2	56DB042	598	20	598,620,526,536	4
2015-12-23 00:00:00	坂田岗头D3	56DB043	602	35	602,520,583,523,546,554	6
2015-12-23 00:00:00	岗仔工业D1	45DC081	558	11	558,579,585,612,632,523,531,536	8
2015-12-23 00:00:00	岗仔工业D2	45DC082	606	26	606,518,561,621,627,527,534,538	8
2015-12-23 00:00:00	岗仔工业D3	45DC083	598	60	598,516,520,589,625,636,549,552	8
2015-12-23 00:00:00	光明汇得D1	59DA101	574	13	574,615,620,636,529,537	6
2015-12-23 00:00:00	光明汇得D2	59DA102	562	51	562,516,520,591,597,613,527,535	8
2015-12-23 00:00:00	光明汇得D3	59DA103	578	14	578,589,593,634,525,540,546,549	8
2015-12-23 00:00:00	鹏城海鲜D1	53DE061	568	30	568,519,551,540	4
2015-12-23 00:00:00	鹏城海鲜D2	53DE062	562	55	562,513,632,525	4
2015-12-23 00:00:00	鹏城海鲜D3	53DE063	580	14	580,521,527,537,544,531,549,555	8
2015-12-23 00:00:00	沙井万联D1	02DA081	596	14	596,512,517,569,587,619,626,632,531,538,543,552	12
2015-12-23 00:00:00	沙井万联D2	02DA082	576	66	576,563,612,628,522,527,540,545	8
2015-12-23 00:00:00	沙井万联D3	02DA083	572	30	572,581,603,630,525,536,549,554	8
2015-12-23 00:00:00	新天D1	56DE251	588	65	588,532,557,583,620,595,610,623,633,636	10
2015-12-23 00:00:00	新天D2	56DE252	586	72	586,512,520,579,523,534,538,548	8
2015-12-23 00:00:00	新天D3	56DE253	604	41	604,517,561,626,528,540,545,555	8
2015-12-23 00:00:00	光明新围D1	59DA091	568	44	568,629,526,545	4
2015-12-23 00:00:00	光明新围D2	59DA092	564	17	564,559,607,622,522,536,539,548	8
2015-12-23 00:00:00	光明新围D3	59DA093	604	33	604,601,610,625,533,542,551,555	8
2015-12-23 00:00:00	机荷罗租D1	G1D2271	598	54	598,563,608,636,522,526,529,532	8
2015-12-23 00:00:00	机荷罗租D2	G1D2272	600	22	600,513,565,573,603,619,627,524,545,554	10
2015-12-23 00:00:00	机荷罗租D3	G1D2273	576	17	576,622,625,630,534,538	6
2015-12-23 00:00:00	横岭新村M1	51GC031	50	15	50,6,12,77,30,41	6
2015-12-23 00:00:00	横岭新村M2	51GC032	84	27	84,55,59,63,25,35	6
2015-12-23 00:00:00	横岭新村M3	51GC033	94	26	94,69,18,45	4
2015-12-23 00:00:00	御花园L0	53GC040	48	57	48,53,32,40	4
2015-12-23 00:00:00	明珠城L1	55GA251	43	46	43,8,49,59,25,34,38,45	8
2015-12-23 00:00:00	大浪社区M1	54GE151	58	17	58,15,35,44	4
2015-12-23 00:00:00	大浪社区M2	54GE152	60	15	60,8,22,47,24,27,30,37	8
2015-12-23 00:00:00	大浪社区M3	54GE153	82	20	82,3,73,93,20,32,39,42	8
2015-12-23 00:00:00	良安田新D1	07DA111	570	17	570,521,624,635,525,534,537,555	8
2015-12-23 00:00:00	良安田新D2	07DA112	598	65	598,593,611,528,540,552	6
2015-12-23 00:00:00	良安田新D3	07DA113	564	37	564,607,618,627,523,531,542,545	8
2015-12-23 00:00:00	良安田新m1	07GA181	60	72	60,75,19,41	4
2015-12-23 00:00:00	良安田新m2	07GA182	84	11	84,1,4,7,51,93,30,33	8
2015-12-23 00:00:00	良安田新m3	07GA183	72	33	72,55,26,37	4
2015-12-23 00:00:00	木古平新D1	47DF251	572	14	572,618,627,632,529,537,540,548	8
2015-12-23 00:00:00	木古平新D2	47DF252	582	61	582,565,579,614,524,543	6
2015-12-23 00:00:00	木古平新D3	47DF253	590	33	590,518,563,609,616,522,526,531	8
2015-12-23 00:00:00	牛湖裕新D1	56DD261	604	25	604,513,612,535	4
2015-12-23 00:00:00	牛湖裕新D2	56DD262	596	21	596,520,557,561,633,523,533,537,540,548	10
2015-12-23 00:00:00	牛湖裕新D3	56DD263	600	72	600,559,571,583,631,525,529,552	8
2015-12-23 00:00:00	松岗东方D1	45DC231	564	13	564,630,519,552	4
2015-12-23 00:00:00	松岗东方D2	45DC232	588	31	588,517,583,612,617,634,522,536	8
2015-12-23 00:00:00	松岗东方D3	45DC233	600	54	600,515,544,575,619,626,538,541	8
2015-12-23 00:00:00	松岗东方m1	45GC251	80	1	80,12,47,29,35,38	6
2015-12-23 00:00:00	松岗东方m2	45GC252	66	20	66,1,5,23,90,1020,59,77	8
2015-12-23 00:00:00	松岗东方m3	45GC253	70	41	70,7,15,53,75,87,10,18,21,33	10
2015-12-23 00:00:00	樟企陂老D1	47DG301	568	64	568,520,579,591,601,617,624,628,636,533,538,545	12
2015-12-23 00:00:00	樟企陂老D2	47DG302	562	33	562,599,605,608,622,634,540,554	8
2015-12-23 00:00:00	樟企陂老D3	47DG303	560	55	560,557,577,589,610,614,527,531	8
2015-12-23 00:00:00	石岩电站D1	G1D2151	584	4	584,513,571,630,524,537,551,555	8
2015-12-23 00:00:00	石岩电站D2	G1D2152	588	2	588,517,569,579,611,622,632,529,534,542,545,549	12
2015-12-23 00:00:00	石岩电站D3	G1D2153	596	72	596,557,605,609,522,526,531,540	8
2015-12-23 00:00:00	衫坑工业D1	56DD191	604	65	604,514,567,617,523,527,534,552	8
2015-12-23 00:00:00	衫坑工业D2	56DD192	596	60	596,613,626,632,532,536,546,554	8
2015-12-23 00:00:00	衫坑工业D3	56DD193	602	53	602,512,585,599,525,529,538,541	8
2015-12-23 00:00:00	黎光工业D1	47DG131	602	10	602,563,575,621,522,542,549,555	8
2015-12-23 00:00:00	黎光工业D2	47DG132	598	23	598,593,529,537	4
2015-12-23 00:00:00	黎光工业D3	47DG133	580	55	580,587,532,554	4
2015-12-23 00:00:00	比亚公寓D1	29DB021	562	65	562,607,621,628,533,536,541,551	8
2015-12-23 00:00:00	比亚公寓D2	29DB022	600	64	600,516,581,591,626,522,526,530,538,545	10
2015-12-23 00:00:00	比亚公寓D3	29DB023	566	52	566,583,610,636,524,528,549,555	8
2015-12-23 00:00:00	观澜横坑d1	56DA121	572	24	572,519,575,591,595,613,635,530,543,548,551,554	12
2015-12-23 00:00:00	观澜横坑d2	56DA122	604	5	604,608,620,626,629,522,526,532,537,541	10
2015-12-23 00:00:00	观澜横坑d3	56DA123	570	46	570,517,593,610,633,524,528,534,539,546	10
2015-12-23 00:00:00	机荷羊台D1	G1D3061	602	76	602,513,591,611,619,635,533,541	8
2015-12-23 00:00:00	机荷羊台D2	G1D3062	562	47	562,515,518,521,613,633,536,548	8
2015-12-23 00:00:00	机荷羊台D3	G1D3063	558	4	558,587,607,555	4
2015-12-23 00:00:00	街道四m1	21GA251	84	12	84,10,71,18,22,40	6
2015-12-23 00:00:00	街道四m2	21GA252	78	36	78,8,27,38,20,24,30,90	8
2015-12-23 00:00:00	连塘工业M1	51GC331	62	57	62,6,67,91,26,36	6
2015-12-23 00:00:00	连塘工业M2	51GC332	70	13	70,4,55,73,83,86,89,45	8
2015-12-23 00:00:00	连塘工业M3	51GC333	94	52	94,11,15,49,65,75,19,29	8
2015-12-23 00:00:00	胜得意m1	53GC181	72	7	72,3,6,75,87,18,25,42	8
2015-12-23 00:00:00	胜得意m2	53GC182	94	65	94,51,30,35	4
2015-12-23 00:00:00	胜得意m3	53GC183	58	64	58,1020,13,49	4
2015-12-23 00:00:00	望牛岗二D1	29DB171	598	31	598,563,603,531	4
2015-12-23 00:00:00	望牛岗二D2	29DB172	606	20	606,571,585,610,625,523,537,549	8
2015-12-23 00:00:00	望牛岗二D3	29DB173	578	12	578,517,601,613,619,635,527,539	8
2015-12-23 00:00:00	鑫园D1	29DA281	564	24	564,515,519,577,625,526,548,551	8
2015-12-23 00:00:00	鑫园D2	29DA282	598	20	598,593,615,535	4
2015-12-23 00:00:00	鑫园D3	29DA283	584	2	584,579,591,634,523,540	6
2015-12-23 00:00:00	雍朗山庄D2	08DA092	568	56	568,626,532,537	4
2015-12-23 00:00:00	雍朗山庄D3	08DA093	590	67	590,559,524,542	4
2015-12-23 00:00:00	高山花园L0	35GB150	46	4	46,4,22,37	4
2015-12-23 00:00:00	坂田杨美M1	23GB121	94	57	94,51,90,1021,18,22,29,32	8
2015-12-23 00:00:00	坂田杨美M2	23GB122	56	4	56,9,65,88,92,37,41,45	8
2015-12-23 00:00:00	坂田杨美M3	23GB123	80	43	80,4,15,20,27,39	6
2015-12-23 00:00:00	布吉京南M1	44GC621	80	31	80,4,11,1,23,42	6
2015-12-23 00:00:00	布吉京南M2	44GC622	70	6	70,59,85,91,21,33,38,44	8
2015-12-23 00:00:00	布吉京南M3	44GC623	54	16	54,6,15,63,87,19,26,30,35,40	10
2015-12-23 00:00:00	龙岗嶂背M1	55GB031	68	26	68,47,53,81,18,26,29,44	8
2015-12-23 00:00:00	龙岗嶂背M2	55GB032	58	26	58,1,79,21,32,42	6
2015-12-23 00:00:00	龙岗嶂背M3	55GB033	84	34	84,4,12,24,34,38	6
2015-12-23 00:00:00	民主旧村d1	02DB061	576	32	576,515,520,561,573,599,608,623,631,524	10
2015-12-23 00:00:00	民主旧村d2	02DB062	568	3	568,579,593,617,620,634,527,530,534,540,543,551	12
2015-12-23 00:00:00	民主旧村d3	02DB063	596	50	596,518,591,611,522,537,548,555	8
2015-12-23 00:00:00	南联保险M1	55GA271	50	71	50,7,10,65,85,21,24,44	8
2015-12-23 00:00:00	南联保险M2	55GA272	48	31	48,5,26,90,18,32,38,42	8
2015-12-23 00:00:00	南联保险M3	55GA273	82	75	82,3,92,95,35,40	6
2015-12-23 00:00:00	稔田北D1	G1D0161	588	1	588,514,610,633,531,534	6
2015-12-23 00:00:00	稔田北D2	G1D0162	580	64	580,565,577,595,621,523,539,549	8
2015-12-23 00:00:00	稔田北D3	G1D0163	598	14	598,518,625,630,525,537,542,546	8
2015-12-23 00:00:00	坪环曾屋D1	29DB061	582	25	582,565,597,609,620,523,526,548	8
2015-12-23 00:00:00	坪环曾屋D2	29DB062	588	51	588,513,591,539,542,551	6
2015-12-23 00:00:00	坪环曾屋D3	29DB063	604	34	604,569,612,532,545,554	6
2015-12-23 00:00:00	洪湖西路M1	47GH751	60	33	60,88,93,14,23,85	6
2015-12-23 00:00:00	洪湖西路M2	47GH752	72	27	72,36,2,45	4
2015-12-23 00:00:00	宝龙创益M1	55GB441	70	70	70,81,23,40	4
2015-12-23 00:00:00	宝龙创益M2	55GB442	52	25	52,17,20,35	4
2015-12-23 00:00:00	宝龙创益M3	55GB443	76	43	76,63,37,44	4
2015-12-23 00:00:00	福永海域D1	01DA011	558	3	558,567,575,627,523,526,531,548	8
2015-12-23 00:00:00	福永海域D2	01DA012	586	62	586,583,591,597,610,615,622,538,545,555	10
2015-12-23 00:00:00	福永海域D3	01DA013	602	1	602,620,536,542	4
2015-12-23 00:00:00	红花潭D1	29DB141	562	32	562,605,531,546	4
2015-12-23 00:00:00	红花潭D2	29DB142	580	64	580,521,527,536	4
2015-12-23 00:00:00	红花潭D3	29DB143	588	35	588,609,523,533	4
2015-12-23 00:00:00	锦绣四L0	48GD190	74	13	74,13,18,22	4
2015-12-23 00:00:00	山塘工业D1	51DA061	568	44	568,518,607,619,632,636,530,548	8
2015-12-23 00:00:00	山塘工业D2	51DA062	592	72	592,521,544,609,528,533	6
2015-12-23 00:00:00	山塘工业D3	51DA063	566	41	566,629,538,551	4
2015-12-23 00:00:00	石桥头D1	53DE041	578	43	578,617,624,528	4
2015-12-23 00:00:00	石桥头D2	53DE042	602	76	602,573,597,546	4
2015-12-23 00:00:00	石桥头D3	53DE043	592	35	592,609,611,530	4
2015-12-23 00:00:00	四联二D1	56DC131	564	43	564,512,557,571,618,625,527,532,538,543,546,552	12
2015-12-23 00:00:00	四联二D2	56DC132	568	52	568,517,623,632,525,529,536,554	8
2015-12-23 00:00:00	四联二D3	56DC133	576	22	576,597,628,634,522,534,540,548	8
2015-12-23 00:00:00	同富工业D1	12DA231	570	60	570,599,605,612,619,624,634,532,548,587	10
2015-12-23 00:00:00	同富工业D2	12DA232	558	32	558,589,597,601,530,539,542,555	8
2015-12-23 00:00:00	同富工业D3	12DA233	566	27	566,561,577,608,636,528,536,545	8
2015-12-23 00:00:00	石龙公路M1	G1G3091	66	14	66,9,57,81,20,25,35,45	8
2015-12-23 00:00:00	石龙公路M2	G1G3092	94	14	94,4,17,27,59,75,37,41	8
2015-12-23 00:00:00	石龙公路M3	G1G3093	78	27	78,12,53,88,91,23,30,33	8
2015-12-23 00:00:00	西城丰和L0	46GC280	16	76	16,28,14,67	4
2015-12-23 00:00:00	安良八村D1	53DG201	574	56	574,557,611,527	4
2015-12-23 00:00:00	安良八村D2	53DG202	598	20	598,520,559,621,633,533,537,554	8
2015-12-23 00:00:00	安良八村D3	53DG203	576	66	576,583,587,616,619,630,529,541	8
2015-12-23 00:00:00	对面岭村D1	53DC511	580	36	580,515,542,545	4
2015-12-23 00:00:00	对面岭村D2	53DC512	584	71	584,622,527,555	4
2015-12-23 00:00:00	对面岭村D3	53DC513	596	57	596,569,615,537,548,551	6
